"entry_time","temperature","ph","conductivity","moisture","salinity","tds"
"2024-05-25 16:47:48.556",234,63,1132,490,0,0
"2024-05-25 16:48:48.573",234,63,1132,502,0,0
"2024-05-25 16:49:48.59",234,63,1132,508,0,0
"2024-05-25 16:50:48.608",234,63,1132,499,0,0
"2024-05-25 16:51:48.625",234,63,1132,497,0,0
"2024-05-25 16:52:48.641",234,63,1132,492,0,0
"2024-05-25 16:53:48.658",234,63,1132,495,0,0
"2024-05-25 16:54:48.676",234,63,1132,490,0,0
"2024-05-25 16:55:48.693",235,63,1132,490,0,0
"2024-05-25 16:56:48.71",234,63,1132,499,0,0
"2024-05-25 16:57:48.727",234,63,1132,499,0,0
"2024-05-25 16:58:48.744",235,63,1132,499,0,0
"2024-05-25 16:59:48.762",234,63,1131,499,0,0
"2024-05-25 17:00:48.779",234,63,1132,499,0,0
"2024-05-25 17:01:48.797",234,63,1131,490,0,0
"2024-05-25 17:02:48.814",234,63,1132,492,0,0
"2024-05-25 17:03:48.83",234,63,1131,490,0,0
"2024-05-25 17:04:48.848",234,63,1131,530,0,0
"2024-05-25 17:05:48.864",234,63,1132,492,0,0
"2024-05-25 17:06:48.882",234,63,1132,490,0,0
"2024-05-25 17:07:48.899",234,63,1132,502,0,0
"2024-05-25 17:08:48.92",234,63,1132,490,0,0
"2024-05-25 17:09:48.932",234,63,1132,490,0,0
"2024-05-25 17:10:48.95",234,63,1131,497,0,0
"2024-05-25 17:11:48.967",234,63,1132,492,0,0
"2024-05-25 17:12:48.985",234,63,1133,490,0,0
"2024-05-25 17:13:49.002",235,63,1132,490,0,0
"2024-05-25 17:14:49.019",235,63,1132,490,0,0
"2024-05-25 17:15:49.036",235,63,1132,492,0,0
"2024-05-25 17:16:49.053",235,63,1132,499,0,0
"2024-05-25 17:17:49.071",234,63,1132,492,0,0
"2024-05-25 17:18:49.088",234,63,1132,492,0,0
"2024-05-25 17:19:49.104",234,63,1132,490,0,0
"2024-05-25 17:20:49.121",235,63,1132,490,0,0
"2024-05-25 17:21:49.162",235,63,1132,502,0,0
"2024-05-25 17:22:49.156",235,63,1132,492,0,0
"2024-05-25 17:23:49.174",235,63,1132,497,0,0
"2024-05-25 17:24:49.191",235,63,1132,499,0,0
"2024-05-25 17:25:49.208",235,63,1132,490,0,0
"2024-05-25 17:26:49.225",235,63,1132,497,0,0
"2024-05-25 17:27:49.242",235,63,1132,490,0,0
"2024-05-25 17:28:49.258",235,63,1132,492,0,0
"2024-05-25 17:29:49.277",235,63,1132,497,0,0
"2024-05-25 17:30:49.294",234,63,1131,490,0,0
"2024-05-25 17:31:49.31",235,63,1131,499,0,0
"2024-05-25 17:32:49.327",235,63,1132,499,0,0
"2024-05-25 17:33:49.345",235,63,1132,522,0,0
"2024-05-25 17:34:49.362",235,63,1132,499,0,0
"2024-05-25 17:35:49.38",235,63,1132,499,0,0
"2024-05-25 17:36:49.397",235,63,1132,497,0,0
"2024-05-25 17:37:49.414",235,63,1132,490,0,0
"2024-05-25 17:38:49.431",235,63,1132,495,0,0
"2024-05-25 17:39:49.447",235,63,1132,499,0,0
"2024-05-25 17:40:49.469",235,63,1132,497,0,0
"2024-05-25 17:41:49.482",235,63,1133,502,0,0
"2024-05-25 17:42:49.5",235,63,1132,518,0,0
"2024-05-25 17:43:49.517",235,63,1132,490,0,0
"2024-05-25 17:44:49.533",235,63,1132,492,0,0
"2024-05-25 17:45:49.551",235,63,1132,497,0,0
"2024-05-25 17:46:49.568",235,63,1132,490,0,0
"2024-05-25 17:47:49.585",235,63,1132,490,0,0
"2024-05-25 17:48:49.602",234,63,1130,496,0,0
"2024-05-25 17:49:49.62",235,63,1131,497,0,0
"2024-05-25 17:50:49.637",235,63,1132,499,0,0
"2024-05-25 17:51:49.654",235,63,1132,502,0,0
"2024-05-25 17:52:49.671",235,63,1132,497,0,0
"2024-05-25 17:53:49.688",235,63,1132,495,0,0
"2024-05-25 17:54:49.705",235,63,1132,499,0,0
"2024-05-25 17:55:49.722",235,63,1132,490,0,0
"2024-05-25 17:56:49.739",235,63,1132,499,0,0
"2024-05-25 17:57:49.756",235,63,1132,508,0,0
"2024-05-25 17:58:49.774",235,63,1132,492,0,0
"2024-05-25 17:59:49.791",235,63,1132,490,0,0
"2024-05-25 18:00:49.808",235,63,1132,489,0,0
"2024-05-25 18:01:49.825",235,63,1132,499,0,0
"2024-05-25 18:02:49.843",235,63,1132,499,0,0
"2024-05-25 18:03:49.86",235,63,1132,490,0,0
"2024-05-25 18:04:49.877",235,63,1132,499,0,0
"2024-05-25 18:05:49.893",235,63,1132,489,0,0
"2024-05-25 18:06:49.911",235,63,1132,490,0,0
"2024-05-25 18:07:49.929",235,63,1132,499,0,0
"2024-05-25 18:08:49.945",235,63,1132,490,0,0
"2024-05-25 18:09:49.962",235,63,1132,492,0,0
"2024-05-25 18:10:49.983",235,63,1131,495,0,0
"2024-05-25 18:11:49.997",235,63,1132,499,0,0
"2024-05-25 18:12:50.013",235,63,1132,502,0,0
"2024-05-25 18:13:50.032",235,63,1133,490,0,0
"2024-05-25 18:14:50.049",235,63,1132,502,0,0
"2024-05-25 18:15:50.065",235,63,1132,499,0,0
"2024-05-25 18:16:50.083",235,63,1132,512,0,0
"2024-05-25 18:17:50.1",235,63,1132,490,0,0
"2024-05-25 18:18:50.117",235,63,1130,492,0,0
"2024-05-25 18:19:50.134",235,63,1132,499,0,0
"2024-05-25 18:20:50.151",235,63,1131,490,0,0
"2024-05-25 18:21:50.173",235,63,1131,512,0,0
"2024-05-25 18:22:50.19",235,63,1131,490,0,0
"2024-05-25 18:23:50.207",235,63,1132,497,0,0
"2024-05-25 18:24:50.224",235,63,1132,492,0,0
"2024-05-25 18:25:50.241",235,63,1132,499,0,0
"2024-05-25 18:26:50.258",235,63,1132,490,0,0
"2024-05-25 18:27:50.275",235,63,1132,499,0,0
"2024-05-25 18:28:50.293",235,63,1132,492,0,0
"2024-05-25 18:29:50.31",235,63,1132,499,0,0
"2024-05-25 18:30:50.326",235,63,1132,490,0,0
"2024-05-25 18:31:50.343",235,63,1131,490,0,0
"2024-05-25 18:32:50.361",235,63,1132,492,0,0
"2024-05-25 18:33:50.378",235,63,1132,490,0,0
"2024-05-25 18:34:50.395",235,63,1131,497,0,0
"2024-05-25 18:35:50.412",235,63,1132,504,0,0
"2024-05-25 18:36:50.43",235,63,1132,499,0,0
"2024-05-25 18:37:50.446",235,63,1131,492,0,0
"2024-05-25 18:38:50.464",235,63,1132,499,0,0
"2024-05-25 18:39:50.48",235,63,1131,492,0,0
"2024-05-25 18:40:50.498",235,63,1132,490,0,0
"2024-05-25 18:41:50.515",236,63,1132,502,0,0
"2024-05-25 18:42:50.532",235,63,1132,492,0,0
"2024-05-25 18:43:50.554",235,63,1132,492,0,0
"2024-05-25 18:44:50.566",235,63,1132,499,0,0
"2024-05-25 18:45:50.584",235,63,1132,528,0,0
"2024-05-25 18:46:50.602",236,63,1132,497,0,0
"2024-05-25 18:47:50.619",236,63,1130,490,0,0
"2024-05-25 18:48:50.635",236,63,1132,502,0,0
"2024-05-25 18:49:50.652",235,63,1132,499,0,0
"2024-05-25 18:50:50.67",235,63,1132,490,0,0
"2024-05-25 18:51:50.687",235,63,1132,490,0,0
"2024-05-25 18:52:50.704",235,63,1131,490,0,0
"2024-05-25 18:53:50.722",235,63,1132,497,0,0
"2024-05-25 18:54:50.738",235,63,1132,499,0,0
"2024-05-25 18:55:50.756",235,63,1132,492,0,0
"2024-05-25 18:56:50.773",236,63,1132,497,0,0
"2024-05-25 18:57:50.789",235,63,1132,512,0,0
"2024-05-25 18:58:50.807",235,63,1131,502,0,0
"2024-05-25 18:59:50.824",235,63,1132,499,0,0
"2024-05-25 19:00:50.841",235,63,1132,520,0,0
"2024-05-25 19:01:50.858",235,63,1132,499,0,0
"2024-05-25 19:02:50.876",235,63,1130,497,0,0
"2024-05-25 19:03:50.893",235,63,1132,499,0,0
"2024-05-25 19:04:50.911",235,63,1131,499,0,0
"2024-05-25 19:05:50.927",235,63,1130,492,0,0
"2024-05-25 19:06:50.945",235,63,1130,492,0,0
"2024-05-25 19:07:50.962",235,63,1132,492,0,0
"2024-05-25 19:08:50.982",235,63,1131,497,0,0
"2024-05-25 19:09:50.999",235,63,1132,504,0,0
"2024-05-25 19:10:51.012",235,63,1131,490,0,0
"2024-05-25 19:11:51.029",235,63,1132,492,0,0
"2024-05-25 19:12:51.047",235,63,1131,492,0,0
"2024-05-25 19:13:51.064",235,63,1131,508,0,0
"2024-05-25 19:14:51.081",236,63,1131,514,0,0
"2024-05-25 19:15:51.098",236,63,1132,499,0,0
"2024-05-25 19:16:51.116",236,63,1132,492,0,0
"2024-05-25 19:17:51.132",236,63,1132,508,0,0
"2024-05-25 19:18:51.15",235,63,1131,499,0,0
"2024-05-25 19:19:51.167",235,63,1132,490,0,0
"2024-05-25 19:20:51.184",236,63,1130,499,0,0
"2024-05-25 19:21:51.201",235,63,1132,499,0,0
"2024-05-25 19:22:51.218",235,63,1131,499,0,0
"2024-05-25 19:23:51.236",236,63,1131,504,0,0
"2024-05-25 19:24:51.254",235,63,1131,490,0,0
"2024-05-25 19:25:51.271",236,63,1131,497,0,0
"2024-05-25 19:26:51.287",236,63,1131,502,0,0
"2024-05-25 19:27:51.304",236,63,1130,490,0,0
"2024-05-25 19:28:51.322",235,63,1131,490,0,0
"2024-05-25 19:29:51.338",235,63,1132,508,0,0
"2024-05-25 19:30:51.355",235,63,1132,490,0,0
"2024-05-25 19:31:51.372",236,63,1131,495,0,0
"2024-05-25 19:32:51.39",236,63,1132,502,0,0
"2024-05-25 19:33:51.407",236,63,1130,495,0,0
"2024-05-25 19:34:51.425",236,63,1132,490,0,0
"2024-05-25 19:35:51.441",236,63,1130,492,0,0
"2024-05-25 19:36:51.459",236,63,1131,502,0,0
"2024-05-25 19:37:51.476",235,63,1130,502,0,0
"2024-05-25 19:38:51.493",236,63,1130,526,0,0
"2024-05-25 19:39:51.514",236,63,1131,490,0,0
"2024-05-25 19:40:51.527",236,63,1130,492,0,0
"2024-05-25 19:41:51.544",236,63,1131,490,0,0
"2024-05-25 19:42:51.562",236,63,1130,514,0,0
"2024-05-25 19:43:51.579",236,63,1130,490,0,0
"2024-05-25 19:44:51.597",235,63,1131,497,0,0
"2024-05-25 19:45:51.613",235,63,1132,492,0,0
"2024-05-25 19:46:51.629",235,63,1130,490,0,0
"2024-05-25 19:47:51.647",236,63,1130,490,0,0
"2024-05-25 19:48:51.665",236,63,1132,492,0,0
"2024-05-25 19:49:51.681",236,63,1131,495,0,0
"2024-05-25 19:50:51.699",236,63,1130,520,0,0
"2024-05-25 19:51:51.716",236,63,1130,490,0,0
"2024-05-25 19:52:51.733",236,63,1130,490,0,0
"2024-05-25 19:53:51.75",235,63,1131,497,0,0
"2024-05-25 19:54:51.768",236,63,1130,499,0,0
"2024-05-25 19:55:51.785",236,63,1130,490,0,0
"2024-05-25 19:56:51.802",236,63,1130,512,0,0
"2024-05-25 19:57:51.819",236,63,1132,499,0,0
"2024-05-25 19:58:51.836",236,63,1130,490,0,0
"2024-05-25 19:59:51.854",236,63,1132,495,0,0
"2024-05-25 20:00:51.871",236,63,1131,490,0,0
"2024-05-25 20:01:51.888",236,63,1132,492,0,0
"2024-05-25 20:02:51.904",236,63,1130,502,0,0
"2024-05-25 20:03:51.921",236,63,1129,499,0,0
"2024-05-25 20:04:51.94",236,63,1131,490,0,0
"2024-05-25 20:05:51.956",236,63,1131,502,0,0
"2024-05-25 20:06:51.974",236,63,1131,490,0,0
"2024-05-25 20:07:51.99",236,63,1131,499,0,0
"2024-05-25 20:08:52.008",236,63,1131,492,0,0
"2024-05-25 20:09:52.025",236,63,1131,492,0,0
"2024-05-25 20:10:52.046",236,63,1131,499,0,0
"2024-05-25 20:11:52.068",236,63,1130,490,0,0
"2024-05-25 20:12:52.076",236,63,1132,495,0,0
"2024-05-25 20:13:52.094",236,63,1131,492,0,0
"2024-05-25 20:14:52.111",236,63,1130,490,0,0
"2024-05-25 20:15:52.129",236,63,1130,495,0,0
"2024-05-25 20:16:52.144",236,63,1130,490,0,0
"2024-05-25 20:17:52.163",236,63,1131,495,0,0
"2024-05-25 20:18:52.179",236,63,1130,520,0,0
"2024-05-25 20:19:52.196",236,63,1131,499,0,0
"2024-05-25 20:20:52.213",236,63,1131,508,0,0
"2024-05-25 20:21:52.231",236,63,1130,489,0,0
"2024-05-25 20:22:52.248",236,63,1132,504,0,0
"2024-05-25 20:23:52.265",236,63,1129,499,0,0
"2024-05-25 20:24:52.283",236,63,1130,499,0,0
"2024-05-25 20:25:52.3",236,63,1131,490,0,0
"2024-05-25 20:26:52.317",236,63,1132,490,0,0
"2024-05-25 20:27:52.334",236,63,1130,502,0,0
"2024-05-25 20:28:52.352",236,63,1129,497,0,0
"2024-05-25 20:29:52.368",236,63,1130,495,0,0
"2024-05-25 20:30:52.386",236,63,1130,490,0,0
"2024-05-25 20:31:52.403",236,63,1129,492,0,0
"2024-05-25 20:32:52.42",236,63,1131,504,0,0
"2024-05-25 20:33:52.436",236,63,1132,490,0,0
"2024-05-25 20:34:52.453",236,63,1130,508,0,0
"2024-05-25 20:35:52.471",236,63,1130,492,0,0
"2024-05-25 20:36:52.492",236,63,1129,490,0,0
"2024-05-25 20:37:52.505",236,63,1130,490,0,0
"2024-05-25 20:38:52.523",236,63,1130,490,0,0
"2024-05-25 20:39:52.539",236,63,1131,499,0,0
"2024-05-25 20:40:52.556",236,63,1130,490,0,0
"2024-05-25 20:41:52.574",236,63,1129,508,0,0
"2024-05-25 20:42:52.59",236,63,1129,492,0,0
"2024-05-25 20:43:52.608",236,63,1129,499,0,0
"2024-05-25 20:44:52.625",235,63,1130,492,0,0
"2024-05-25 20:45:52.642",236,63,1130,492,0,0
"2024-05-25 20:46:52.66",236,63,1129,499,0,0
"2024-05-25 20:47:52.677",236,63,1129,492,0,0
"2024-05-25 20:48:52.694",236,63,1129,497,0,0
"2024-05-25 20:49:52.711",236,63,1130,489,0,0
"2024-05-25 20:50:52.729",236,63,1130,502,0,0
"2024-05-25 20:51:52.745",236,63,1129,490,0,0
"2024-05-25 20:52:52.763",236,63,1130,504,0,0
"2024-05-25 20:53:52.78",236,63,1129,492,0,0
"2024-05-25 20:54:52.797",236,63,1129,492,0,0
"2024-05-25 20:55:52.814",236,63,1131,492,0,0
"2024-05-25 20:56:52.831",236,63,1129,514,0,0
"2024-05-25 20:57:52.848",236,63,1129,490,0,0
"2024-05-25 20:58:52.865",236,63,1129,499,0,0
"2024-05-25 20:59:52.883",236,63,1128,492,0,0
"2024-05-25 21:00:52.9",236,63,1129,490,0,0
"2024-05-25 21:01:52.917",235,63,1131,490,0,0
"2024-05-25 21:02:52.934",236,63,1129,499,0,0
"2024-05-25 21:03:52.951",236,63,1129,490,0,0
"2024-05-25 21:04:52.969",236,63,1128,506,0,0
"2024-05-25 21:05:52.985",236,63,1129,499,0,0
"2024-05-25 21:06:53.003",236,63,1129,499,0,0
"2024-05-25 21:07:53.019",236,63,1129,489,0,0
"2024-05-25 21:08:53.037",236,63,1128,492,0,0
"2024-05-25 21:09:53.055",236,63,1130,497,0,0
"2024-05-25 21:10:53.075",236,63,1129,489,0,0
"2024-05-25 21:11:53.089",236,63,1128,490,0,0
"2024-05-25 21:12:53.105",236,63,1129,492,0,0
"2024-05-25 21:13:53.123",236,63,1129,499,0,0
"2024-05-25 21:14:53.14",236,63,1129,497,0,0
"2024-05-25 21:15:53.166",236,63,1129,492,0,0
"2024-05-25 21:16:53.174",236,63,1129,504,0,0
"2024-05-25 21:17:53.192",236,63,1128,492,0,0
"2024-05-25 21:18:53.209",236,63,1129,508,0,0
"2024-05-25 21:19:53.226",236,63,1128,522,0,0
"2024-05-25 21:20:53.243",236,63,1129,490,0,0
"2024-05-25 21:21:53.26",236,63,1129,512,0,0
"2024-05-25 21:22:53.276",236,63,1129,497,0,0
"2024-05-25 21:23:53.294",236,63,1129,490,0,0
"2024-05-25 21:24:53.311",236,63,1128,499,0,0
"2024-05-25 21:25:53.329",236,63,1129,490,0,0
"2024-05-25 21:26:53.346",236,63,1128,499,0,0
"2024-05-25 21:27:53.363",236,63,1128,490,0,0
"2024-05-25 21:28:53.38",236,63,1128,497,0,0
"2024-05-25 21:29:53.398",236,63,1128,490,0,0
"2024-05-25 21:30:53.415",236,63,1129,497,0,0
"2024-05-25 21:31:53.432",236,63,1129,499,0,0
"2024-05-25 21:32:53.449",235,63,1128,497,0,0
"2024-05-25 21:33:53.466",236,63,1128,490,0,0
"2024-05-25 21:34:53.483",236,63,1129,492,0,0
"2024-05-25 21:35:53.5",236,63,1129,492,0,0
"2024-05-25 21:36:53.518",236,63,1128,499,0,0
"2024-05-25 21:37:53.534",236,63,1128,492,0,0
"2024-05-25 21:38:53.552",236,63,1128,490,0,0
"2024-05-25 21:39:53.568",236,63,1129,495,0,0
"2024-05-25 21:40:53.586",236,63,1127,497,0,0
"2024-05-25 21:41:53.602",236,63,1127,504,0,0
"2024-05-25 21:42:53.624",236,63,1128,492,0,0
"2024-05-25 21:43:53.637",236,63,1127,497,0,0
"2024-05-25 21:44:53.655",236,63,1128,502,0,0
"2024-05-25 21:45:53.671",236,63,1128,512,0,0
"2024-05-25 21:46:53.69",236,63,1126,502,0,0
"2024-05-25 21:47:53.706",236,63,1128,490,0,0
"2024-05-25 21:48:53.724",236,63,1126,489,0,0
"2024-05-25 21:49:53.741",235,63,1127,522,0,0
"2024-05-25 21:50:53.758",236,63,1127,490,0,0
"2024-05-25 21:51:53.775",236,63,1128,502,0,0
"2024-05-25 21:52:53.791",236,63,1127,492,0,0
"2024-05-25 21:53:53.809",236,63,1128,490,0,0
"2024-05-25 21:54:53.826",236,63,1127,492,0,0
"2024-05-25 21:55:53.844",236,63,1125,504,0,0
"2024-05-25 21:56:53.86",235,63,1127,490,0,0
"2024-05-25 21:57:53.878",235,63,1126,510,0,0
"2024-05-25 21:58:53.895",235,63,1128,490,0,0
"2024-05-25 21:59:53.913",235,63,1127,497,0,0
"2024-05-25 22:00:53.929",236,63,1125,497,0,0
"2024-05-25 22:01:53.947",235,63,1127,490,0,0
"2024-05-25 22:02:53.963",235,63,1127,497,0,0
"2024-05-25 22:03:53.98",235,63,1126,497,0,0
"2024-05-25 22:04:53.998",235,63,1126,492,0,0
"2024-05-25 22:05:54.015",236,63,1126,490,0,0
"2024-05-25 22:06:54.031",235,63,1127,492,0,0
"2024-05-25 22:07:54.049",236,63,1127,499,0,0
"2024-05-25 22:08:54.067",235,63,1126,495,0,0
"2024-05-25 22:09:54.088",236,63,1126,492,0,0
"2024-05-25 22:10:54.101",235,64,1126,508,0,0
"2024-05-25 22:11:54.117",235,64,1127,490,0,0
"2024-05-25 22:12:54.136",235,64,1127,502,0,0
"2024-05-25 22:13:54.153",235,64,1127,492,0,0
"2024-05-25 22:14:54.169",235,64,1126,497,0,0
"2024-05-25 22:15:54.187",236,64,1126,499,0,0
"2024-05-25 22:16:54.204",235,63,1125,490,0,0
"2024-05-25 22:17:54.221",236,63,1126,499,0,0
"2024-05-25 22:18:54.238",235,63,1125,499,0,0
"2024-05-25 22:19:54.255",235,63,1127,499,0,0
"2024-05-25 22:20:54.272",236,63,1126,495,0,0
"2024-05-25 22:21:54.289",235,63,1126,499,0,0
"2024-05-25 22:22:54.307",236,63,1126,490,0,0
"2024-05-25 22:23:54.323",236,63,1126,497,0,0
"2024-05-25 22:24:54.341",235,63,1125,499,0,0
"2024-05-25 22:25:54.358",235,63,1125,490,0,0
"2024-05-25 22:26:54.375",235,63,1127,497,0,0
"2024-05-25 22:27:54.392",236,63,1126,497,0,0
"2024-05-25 22:28:54.409",235,63,1126,499,0,0
"2024-05-25 22:29:54.426",236,63,1126,492,0,0
"2024-05-25 22:30:54.443",235,63,1125,490,0,0
"2024-05-25 22:31:54.461",236,63,1127,524,0,0
"2024-05-25 22:32:54.479",235,63,1125,490,0,0
"2024-05-25 22:33:54.496",235,63,1127,495,0,0
"2024-05-25 22:34:54.512",235,63,1125,497,0,0
"2024-05-25 22:35:54.53",236,63,1125,490,0,0
"2024-05-25 22:36:54.547",235,63,1126,490,0,0
"2024-05-25 22:37:54.563",235,63,1125,490,0,0
"2024-05-25 22:38:54.581",235,63,1125,492,0,0
"2024-05-25 22:39:54.598",235,63,1125,499,0,0
"2024-05-25 22:40:54.62",235,63,1125,499,0,0
"2024-05-25 22:41:54.632",235,63,1125,490,0,0
"2024-05-25 22:42:54.65",235,63,1126,490,0,0
"2024-05-25 22:43:54.667",236,63,1125,492,0,0
"2024-05-25 22:44:54.685",235,63,1125,492,0,0
"2024-05-25 22:45:54.702",235,63,1125,497,0,0
"2024-05-25 22:46:54.718",236,63,1125,489,0,0
"2024-05-25 22:47:54.735",235,64,1125,490,0,0
"2024-05-25 22:48:54.752",235,64,1125,504,0,0
"2024-05-25 22:49:54.77",235,64,1125,492,0,0
"2024-05-25 22:50:54.787",235,64,1125,490,0,0
"2024-05-25 22:51:54.805",235,64,1125,490,0,0
"2024-05-25 22:52:54.821",235,64,1125,489,0,0
"2024-05-25 22:53:54.838",235,64,1126,490,0,0
"2024-05-25 22:54:54.855",235,64,1125,492,0,0
"2024-05-25 22:55:54.873",235,64,1125,492,0,0
"2024-05-25 22:56:54.89",235,64,1125,490,0,0
"2024-05-25 22:57:54.908",235,64,1125,489,0,0
"2024-05-25 22:58:54.925",236,64,1125,497,0,0
"2024-05-25 22:59:54.942",235,64,1125,489,0,0
"2024-05-25 23:00:54.958",235,64,1125,497,0,0
"2024-05-25 23:01:54.976",235,64,1125,496,0,0
"2024-05-25 23:02:54.993",235,64,1125,496,0,0
"2024-05-25 23:03:55.01",235,64,1125,490,0,0
"2024-05-25 23:04:55.027",235,64,1125,499,0,0
"2024-05-25 23:05:55.044",235,64,1125,489,0,0
"2024-05-25 23:06:55.062",235,64,1125,492,0,0
"2024-05-25 23:07:55.079",235,64,1124,492,0,0
"2024-05-25 23:08:55.096",235,64,1125,492,0,0
"2024-05-25 23:09:55.112",235,64,1125,497,0,0
"2024-05-25 23:10:55.13",235,64,1125,492,0,0
"2024-05-25 23:11:55.147",235,64,1125,497,0,0
"2024-05-25 23:12:55.165",235,64,1125,489,0,0
"2024-05-25 23:13:55.185",235,64,1125,502,0,0
"2024-05-25 23:14:55.198",235,64,1124,497,0,0
"2024-05-25 23:15:55.216",235,64,1125,490,0,0
"2024-05-25 23:16:55.233",235,64,1124,497,0,0
"2024-05-25 23:17:55.25",235,64,1125,510,0,0
"2024-05-25 23:18:55.267",235,64,1124,499,0,0
"2024-05-25 23:19:55.285",235,64,1125,497,0,0
"2024-05-25 23:20:55.302",235,64,1125,490,0,0
"2024-05-25 23:21:55.318",235,64,1125,490,0,0
"2024-05-25 23:22:55.336",235,64,1125,489,0,0
"2024-05-25 23:23:55.353",235,64,1125,544,0,0
"2024-05-25 23:24:55.37",235,64,1125,499,0,0
"2024-05-25 23:25:55.387",235,64,1125,490,0,0
"2024-05-25 23:26:55.405",235,64,1125,497,0,0
"2024-05-25 23:27:55.423",235,64,1124,508,0,0
"2024-05-25 23:28:55.439",235,64,1125,490,0,0
"2024-05-25 23:29:55.455",235,64,1125,492,0,0
"2024-05-25 23:30:55.473",235,64,1125,489,0,0
"2024-05-25 23:31:55.49",235,64,1124,499,0,0
"2024-05-25 23:32:55.508",236,64,1124,488,0,0
"2024-05-25 23:33:55.524",235,64,1125,499,0,0
"2024-05-25 23:34:55.541",236,64,1124,489,0,0
"2024-05-25 23:35:55.559",235,64,1123,499,0,0
"2024-05-25 23:36:55.576",235,64,1125,520,0,0
"2024-05-25 23:37:55.593",235,64,1125,508,0,0
"2024-05-25 23:38:55.611",235,64,1125,496,0,0
"2024-05-25 23:39:55.631",235,64,1124,499,0,0
"2024-05-25 23:40:55.645",235,64,1125,497,0,0
"2024-05-25 23:41:55.662",235,64,1124,490,0,0
"2024-05-25 23:42:55.679",235,64,1125,497,0,0
"2024-05-25 23:43:55.696",235,64,1125,491,0,0
"2024-05-25 23:44:55.713",235,64,1124,497,0,0
"2024-05-25 23:45:55.73",235,64,1124,502,0,0
"2024-05-25 23:46:55.748",235,64,1124,499,0,0
"2024-05-25 23:47:55.765",235,64,1124,497,0,0
"2024-05-25 23:48:55.782",235,64,1124,490,0,0
"2024-05-25 23:49:55.799",235,64,1124,499,0,0
"2024-05-25 23:50:55.816",235,64,1125,497,0,0
"2024-05-25 23:51:55.833",235,64,1124,497,0,0
"2024-05-25 23:52:55.851",235,64,1125,520,0,0
"2024-05-25 23:53:55.867",235,64,1124,499,0,0
"2024-05-25 23:54:55.886",235,64,1126,490,0,0
"2024-05-25 23:55:55.902",235,64,1125,497,0,0
"2024-05-25 23:56:55.92",235,64,1124,490,0,0
"2024-05-25 23:57:55.936",235,64,1125,508,0,0
"2024-05-25 23:58:55.954",236,64,1125,510,0,0
"2024-05-25 23:59:55.971",236,64,1125,499,0,0
"2024-05-26 00:00:55.988",235,64,1125,506,0,0
"2024-05-26 00:01:56.005",236,64,1123,499,0,0
"2024-05-26 00:02:56.022",235,64,1124,490,0,0
"2024-05-26 00:03:56.039",236,64,1125,497,0,0
"2024-05-26 00:04:56.057",235,64,1124,499,0,0
"2024-05-26 00:05:56.079",235,64,1124,492,0,0
"2024-05-26 00:06:56.091",236,64,1124,497,0,0
"2024-05-26 00:07:56.108",235,64,1124,518,0,0
"2024-05-26 00:08:56.124",235,64,1125,495,0,0
"2024-05-26 00:09:56.142",235,64,1125,495,0,0
"2024-05-26 00:10:56.159",236,64,1124,490,0,0
"2024-05-26 00:11:56.176",236,64,1124,492,0,0
"2024-05-26 00:12:56.193",235,64,1124,488,0,0
"2024-05-26 00:13:56.211",235,64,1125,490,0,0
"2024-05-26 00:14:56.228",235,64,1125,497,0,0
"2024-05-26 00:15:56.246",236,64,1124,492,0,0
"2024-05-26 00:16:56.263",235,64,1124,490,0,0
"2024-05-26 00:17:56.28",236,64,1124,490,0,0
"2024-05-26 00:18:56.297",236,64,1123,490,0,0
"2024-05-26 00:19:56.313",236,64,1124,502,0,0
"2024-05-26 00:20:56.331",235,64,1125,490,0,0
"2024-05-26 00:21:56.348",236,64,1124,499,0,0
"2024-05-26 00:22:56.366",236,64,1123,490,0,0
"2024-05-26 00:23:56.383",235,64,1123,502,0,0
"2024-05-26 00:24:56.399",236,64,1124,490,0,0
"2024-05-26 00:25:56.417",235,64,1124,497,0,0
"2024-05-26 00:26:56.435",235,64,1123,496,0,0
"2024-05-26 00:27:56.458",236,64,1123,504,0,0
"2024-05-26 00:28:56.469",235,64,1123,497,0,0
"2024-05-26 00:29:56.486",235,64,1123,499,0,0
"2024-05-26 00:30:56.504",236,64,1124,489,0,0
"2024-05-26 00:31:56.519",235,64,1123,520,0,0
"2024-05-26 00:32:56.537",235,64,1123,508,0,0
"2024-05-26 00:33:56.553",235,64,1121,492,0,0
"2024-05-26 00:34:56.571",235,64,1123,489,0,0
"2024-05-26 00:35:56.588",235,64,1122,534,0,0
"2024-05-26 00:36:56.605",235,64,1123,497,0,0
"2024-05-26 00:37:56.623",235,64,1122,499,0,0
"2024-05-26 00:38:56.643",235,64,1123,496,0,0
"2024-05-26 00:39:56.657",235,64,1122,492,0,0
"2024-05-26 00:40:56.673",235,64,1122,490,0,0
"2024-05-26 00:41:56.691",235,64,1122,492,0,0
"2024-05-26 00:42:56.708",235,64,1121,495,0,0
"2024-05-26 00:43:56.726",235,64,1121,492,0,0
"2024-05-26 00:44:56.743",235,64,1120,492,0,0
"2024-05-26 00:45:56.76",235,64,1120,490,0,0
"2024-05-26 00:46:56.776",235,64,1120,520,0,0
"2024-05-26 00:47:56.794",235,64,1119,492,0,0
